ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,year_x,country_gaining,iso3c_gaining,country_losing,iso3c_losing,type,pop,area,conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year_y,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
Fort Recovery1794,UNITED STATES,40.4110632,-84.7882762,366,FORT RECOVERY,1794,"['Celina', 'Miami']",LITTLE TURTLE'S WAR,UNITED STATES,MIAMI INDIANS,,,1,LAND,,NO,"ENCYCLOPEDIA OF CONFLICT, SHOWALTER, 2014, P476; HTTPS://OHIOHISTORYCENTRAL.ORG/W/SIEGE_OF_FORT_RECOVERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Rice1865,UNITED STATES,37.09024,-95.712891,366,FORT RICE,1865,"['North Dakota', 'Missouri', 'Montana']",CHEYENNE-ARAPAHO WAR,UNITED STATES,"CHEYENNE INDIANS, SIOUX INDIANS",,,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P259",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Ridgely1862,UNITED STATES,44.452988,-94.7365757,366,FORT RIDGELY,1862,"['Indian', 'Minnesota', 'Fort Ridgely']",SIOUX INDIAN WARS,UNITED STATES,SIOUX INDIANS,,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Sanders1863,UNITED STATES,35.9589941,-83.9445152,367,FORT SANDERS,1863,"['Knoxville', 'Tennessee', 'Beans']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P284",,,1863,UNITED STATES,USA,HONDURAS,HND,"ANNEXATION
(UNILATERAL)",.,5.00,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Sao Sebastiao1608(2nd),MOZAMBIQUE,-15.028841,40.7413865,"CLODFELTER, P61",FORT SAO SEBASTIAO,1608,,DUTCH-PORTUGUESE COLONIAL WARS,PORTUGAL,NETHERLANDS,,,1,LAND AND SEA,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Sao Sebastio1607(1),MOZAMBIQUE,-15.028841,40.7413865,"CLODFELTER, P61",FORT SAO SEBASTIAO,1607,,DUTCH-PORTUGUESE COLONIAL WARS,PORTUGAL,NETHERLANDS,,,1,LAND AND SEA,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Schlosser1813,UNITED STATES,43.0774853,-79.0173688,367,FORT SCHLOSSER,1813,"['New York State', 'British', 'Chippewa', 'British']",WAR OF 1812,UNITED KINGDOM,UNITED STATES,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Sinquefield1813,UNITED STATES,31.6988263,-87.8209088,367,FORT SINQUEFIELD,1813,"['Alabama', 'Grove Hill', 'Indians']",CREEK INDIAN WAR,UNITED STATES,CREEK INDIANS,,,1,LAND,,NO,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort St David1746-1748,INDIA,11.7386641,79.7778741,366,FORT ST DAVID,1746-1748,"['British', 'India', 'Madras', 'French', 'British']",1ST CARNATIC WAR,UNITED KINGDOM,FRANCE,,,1,LAND AND SEA,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort St David1758,INDIA,11.7386641,79.7778741,366,FORT ST DAVID,1758,"['Britain', 'India', 'French', 'British', 'French', 'Tanjore']",SEVEN YEARS WAR,FRANCE,UNITED KINGDOM,,,2,LAND AND SEA,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort St Joseph1781,UNITED STATES,41.829134,-86.2555229,367,FORT ST JOSEPH,1781,"['Spain', 'Lousiana', 'British', 'St Louis', 'Detroit', 'British', 'Spain']",WAR OF THE AMERICAN REVOLUTION,SPAIN,UNITED KINGDOM,,,,LAND AND SEA,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Stanwix1777,UNITED STATES,43.2105556,-75.4574665,367,FORT STANWIX,1777,"['British', 'Canada', 'Rome', 'New York']",WAR OF THE AMERICAN REVOLUTION,UNITED STATES,UNITED KINGDOM,,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Stedman1865,UNITED STATES,37.2313399,-77.3721562,367,FORT STEDMAN,1865,['Virginia'],AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,2,LAND,,NO,HTTPS://WWW.BATTLEFIELDS.ORG/LEARN/CIVIL-WAR/BATTLES/FORT-STEDMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Stephenson1813,UNITED STATES,41.3488356,-83.1188475,367,FORT STEPHENSON,1813,"['British', 'Ohio']",WAR OF 1812,UNITED STATES,UNITED KINGDOM,,,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Stevens1864,UNITED STATES,38.96436,-77.0335471,368,FORT STEVENS,1864,"['Maryland', 'Lynchburg', 'Washington']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,2,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P288",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Sullivan1776,UNITED STATES,32.7624547,-79.8567226,368,FORT SULLIVAN,1776,"['Fort Sullivan', 'North Carolina Loyalists', 'British', 'South Carolina', 'British']",WAR OF THE AMERICAN REVOLUTION,UNITED STATES,UNITED KINGDOM,,,1,LAND AND SEA,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P125. 2 BRITISH 50 GUN SHIPS, 4 28 GUN SHIPS, 1 22 GUN SHIPS, 1 20 GUN SHIP, 1 8 GUN SHIP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Sumter1861,UNITED STATES,32.7523476,-79.8768812,368,FORT SUMTER,1861,"['American', 'Charleston Harbour', 'South Carolina']",AMERICAN CIVIL WAR,CONFEDERATE STATES OF AMERICA,UNITED STATES,,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P664; HTTPS://WWW.BATTLEFIELDS.ORG/LEARN/CIVIL-WAR/BATTLES/FORT-SUMTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Texas1846,UNITED STATES,25.9029758,-97.4960587,368,FORT TEXAS,1846,"['Mexican', 'Mexicans', 'Brownsville']",AMERICAN-MEXICAN WAR,UNITED STATES,MEXICO,,,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P247",,,1846,UNITED STATES,USA,UNITED KINGDOM,GBR,"CESSION
(PART YIELDED TO OTHER ENTITY)",13323,739652.00,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Ticonderoga1758,UNITED STATES,43.8416766,-73.3897283,368,FORT TICONDEROGA,1758,"['British', 'Lake George', 'New    York', 'Fort', 'French']",SEVEN YEARS WAR,FRANCE,UNITED KINGDOM,,,2,LAND,,NO,"AN ENCYCLOPEDIA OF BATTLES, EGGENBERGER, 1985, P151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Ticonderoga1759,UNITED STATES,43.8416766,-73.3897283,368,FORT TICONDEROGA,1759,"['British', 'New York', 'French', 'French']",SEVEN YEARS WAR,UNITED KINGDOM,FRANCE,,,2,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Ticonderoga1775,UNITED STATES,43.8416766,-73.3897283,368,FORT TICONDEROGA,1775,"['Fort Ticonderoga', 'Americans', 'Americans', 'Boston']",WAR OF THE AMERICAN REVOLUTION,UNITED STATES,UNITED KINGDOM,,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P449",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Ticonderoga1777,UNITED STATES,43.8416766,-73.3897283,369,FORT TICONDEROGA,1777,"['British', 'Canada', 'New York', 'Fort Ticonder-', 'Hubbardton', 'Fort Anne']",WAR OF THE AMERICAN REVOLUTION,UNITED KINGDOM,UNITED STATES,,,2,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Wagner1863,UNITED STATES,32.7271014,-79.8782384,369,FORT WAGNER,1863,"['American', 'Charleston Harbour', 'South Carolina']",AMERICAN CIVIL WAR,CONFEDERATE STATES OF AMERICA,UNITED STATES,,,1,LAND,,NO,HTTPS://WWW.BATTLEFIELDS.ORG/LEARN/CIVIL-WAR/BATTLES/FORT-WAGNER,,,1863,UNITED STATES,USA,HONDURAS,HND,"ANNEXATION
(UNILATERAL)",.,5.00,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Washington1776,UNITED STATES,40.8488227,-73.9573194,369,FORT WASHINGTON,1776,"['British', 'Manhattan Island', 'Magaw']",WAR OF THE AMERICAN REVOLUTION,UNITED KINGDOM,UNITED STATES,,,2,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort White1850,UNITED STATES,-32.7921807,27.0235965,369,FORT WHITE,1850,['British'],8TH CAPE FRONTIER WAR,UNITED KINGDOM,XHOSA KINGDOM,,,1,LAND,,NO,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fort William Henry, Maine1696",UNITED STATES,43.9147684,-69.6306705,369,"FORT WILLIAM HENRY, MAINE",1696,"['Maine', 'North American', 'Pemaquid', 'Bristol', 'Maine', 'Abnaki Indians', 'British', 'Boston']",KING WILLIAM'S WAR,"FRANCE, ABENAKI INDIANS","UNITED KINGDOM, MAINE",,,,LAND AND SEA,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort William1746,UNITED KINGDOM,56.8169313,-5.1207435,"SHOWALTER, P428",FORT WILLIAM,1746,,JACOBITE REBELLION,UNITED KINGDOM,"JACOBITES, FRANCE",,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Zeelandia1661-1662,TAIWAN,23.0015093,120.1606244,369,FORT ZEELANDIA,1661-1662,"['Chinese', 'Taiwan', 'Manchu', 'Nanjing', 'Dutch', 'Taiwan', 'Tainan', 'Dutch', 'Manchu']",CHINESE CONQUEST OF TAIWAN,MING,NETHERLANDS,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forts Jackson and St Philip1862,UNITED STATES,29.3570293,-89.4575126,366,FORTS JACKSON AND ST PHILIP,1862,"['Mississippi', 'New Orleans']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,,LAND AND SEA,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forum Gallorum-43,ITALY,44.5923035,10.9974237,369,FORUM GALLORUM,-43,"['Mutina', 'Modena']",WARS OF THE SECOND TRIUMVIRATE,MARK ANTHONY,GAIUS VIBIUS PANSA,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fossalta1248,ITALY,44.9637368,10.2855056,370,FOSSALTA,1248,"['Italy', 'Florence', 'Bologna']",PAPAL-IMPERIAL WARS,"GUELFS, BOLOGNA","GHIBELINES, HOLY ROMAN EMPIRE",,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fougeres1793,FRANCE,48.3512286,-1.2303534,"SHOWALTER, P500",FOUGERES,1793,,FRENCH REVOLUTIONARY WARS (VENDEE WAR),VENDEEN REBELS,FRANCE,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foule Point1811,MAURITIUS,-17.6983401,49.5199715,370,FOULE POINT,1811,"['Napoleonic', 'French', 'Madagascar', 'French', 'France']",NAPOLEONIC WARS (5TH COALITION),UNITED KINGDOM,FRANCE,,,1,SEA,,NO,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four Courts1922,IRELAND,53.3459189,-6.2756625,370,FOUR COURTS,1922,"['Irish', 'Irish', 'Republican', 'OConnell']",IRISH CIVIL WAR,IRISH FREE STATE,IRISH REPUBLICANS,,,,LAND,,NO,,,,1922,IRELAND,IRL,UNITED KINGDOM,GBR,"UNKNOWN PROCESS
(OFTEN INDEPENDENCES)",3165000,68891.00,,,,,,,,,,,,,,,,,,,,,,,,,
Four Days Battle1666,UNITED KINGDOM,51.3834103,1.6140883,370,FOUR DAYS BATTLE,1666,"['North          Foreland', 'Dutch']",2ND DUTCH WAR,NETHERLANDS,ENGLAND,,,3,SEA,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four Lakes1858,UNITED STATES,47.5612768,-117.6028558,370,FOUR LAKES,1858,"['Indian', 'Indians', 'Washington', 'Coer', 'Palouses']",YAKIMA INDIAN WARS,UNITED STATES,"COER D'ALANES INDIANS, SPOKANE INDIANS, PALOUSES INDIANS",,,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P258",,,1858,UNITED STATES,USA,,,"ANNEXATION
(UNILATERAL)",0,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
Fowltown1817,UNITED STATES,30.7984557,-84.6102619,370,FOWLTOWN,1817,"['Georgia', 'Fowltown', 'Indians', 'Spanish', 'Florida']",1ST SEMINOLE INDIAN WAR,DRAW,,UNITED STATES,SEMINOLE INDIANS,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P263",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foz dAronce1811,PORTUGAL,40.1565132,-8.2828688,370,FOZ DARONCE,1811,"['Napoleonic', 'French', 'Portugal', 'Wellington', 'Redhina', 'Cazal Novo']",NAPOLEONIC WARS (PENINSULA CAMPAIGN),UNITED KINGDOM,FRANCE,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraga1134,SPAIN,41.5234875,0.3404468,370,FRAGA,1134,"['Christian', 'Spain', 'Muslim', 'Spain', 'Aragon-El Batallador']",EARLY CHRISTIAN RECONQUEST OF SPAIN,,,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francavilla1719,ITALY,37.9017452,15.1295977,"SHOWALTER, P427",FRANCAVILLA,1719,,WAR OF THE QUADRUPLE ALLIANCE,SPAIN,HABSBURG EMPIRE,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France1940,FRANCE,46.227638,2.213749,371,FRANCE,1940,"['France', 'Germany', 'Belgium', 'Netherlands', 'Panzers', 'France', 'Ardennes', 'Paris', 'Dunkirk', 'France']",WORLD WAR II,GERMANY,"FRANCE, UNITED KINGDOM, BELGIUM",,,6,LAND,FRA40,NO,"ENCYCLOPEDIA OF MILITARY HISTORY, DUPUY AND DUPUY, P1057; LIDDEL HART, BASIL, HISTORY OF THE SECOND WORLD WAR, P70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frankenhausen1525,GERMANY,51.3561014,11.1016361,371,FRANKENHAUSEN,1525,"['German', 'Hesse', 'Frankenhausen']",GERMAN PEASANTS' WAR,"SAXONY, HESSE",GERMAN PEASANT REBELS,,,2,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frankfurt on the Oder1631,GERMANY,52.344312,14.53498,371,FRANKFURT ON THE ODER,1631,"['Magdeburg', 'Catholic', 'Swedish', 'Magdeburg']",THIRTY YEARS WAR,SWEDEN,HABSBURG EMPIRE,,,2,LAND,,NO,"HARBOTTLE'S DICTIONARY OF BATTLES, GEORGE BRUCE, 1979, P95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin1863,UNITED STATES,35.9054019,-86.9179807,371,FRANKLIN,1863,"['Nashville', 'Tennessee']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,3,LAND,,NO,HTTPS://WWW.BATTLEFIELDS.ORG/LEARN/CIVIL-WAR/BATTLES/FRANKLIN,,,1863,UNITED STATES,USA,HONDURAS,HND,"ANNEXATION
(UNILATERAL)",.,5.00,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin1864,UNITED STATES,37.6826924,-97.3568888,371,FRANKLIN,1864,"['American', 'Tennessee', 'Nashville']",AMERICAN CIVIL WAR,CONFEDERATE STATES OF AMERICA,UNITED STATES,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P694-695; HTTPS://WWW.BATTLEFIELDS.ORG/LEARN/CIVIL-WAR/BATTLES/FRANKLIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frastenz1499,AUSTRIA,47.2170959,9.6311797,371,FRASTENZ,1499,"['Swiss', 'Habsburg', 'Germans', 'Frastenz', 'Feldkirch', 'Swiss', 'Swabian']",SWABIAN WAR,SWITZERLAND,SWABIAN LEAGUE,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fratesci1659,ROMANIA,43.9692502,25.9518311,371,FRATESCI,1659,"['Wallachian-Turkish', 'Turks', 'the   Danube', 'Wallachia', 'Ottoman', 'Fratesci', 'Turks', 'Romania', 'Ottoman', 'Transylvania', 'Gilau']",WALLACHIAN-TURKISH WAR,WALLACHIA,OTTOMAN EMPIRE,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraubrunnen1375,SWITZERLAND,47.0862376,7.5268739,371,FRAUBRUNNEN,1375,"['Sire de Coucy', 'English', 'French']",GUGLER'S WAR,"SWITZERLAND, BERN","LORDSHIP OF COUCY, ENGLISH MERCENARIES, FRENCH MERCENARIES",,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frauenberg1525,GERMANY,49.6728734,7.2903812,372,FRAUENBERG,1525,"['German', 'Franconia', 'Wurzburg', 'Frauenberg', 'Wurzburg', 'Franconia', 'Florian']",GERMAN PEASANTS' WAR,WURZBURG AND FRANCONIA,GERMAN PEASANT REBELS,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraustadt1706,POLAND,51.8071084,16.3164767,372,FRAUSTADT,1706,"['Sweden', 'Russians', 'Poland', 'Saxon-Russian', 'Fraustadt', 'Wschowa', 'Swedish', 'Russians']",2ND GREAT NORTHERN WAR,SWEDEN,"RUSSIA, SAXONY",,,2,LAND,,NO,"THE FIELD AND THE FORGE, LANDERS, P388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredericia1657,DENMARK,55.5689298,9.749517,372,FREDERICIA,1657,"['Swedish', 'Jutland', 'Danish', 'Denmark']",1ST NORTHERN WAR,SWEDEN,DENMARK,,,2,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredericia1849,DENMARK,55.5689298,9.749517,372,FREDERICIA,1849,[],1ST SCHLESWIG-HOLSTEIN WAR,DENMARK,"SCHLESWIG AND HOLSTEIN REBELS, PRUSSIA",,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredericksburg1862,UNITED STATES,38.2719378,-77.4711988,372,FREDERICKSBURG,1862,"['American', 'Virginia']",AMERICAN CIVIL WAR,CONFEDERATE STATES OF AMERICA,UNITED STATES,,,4,LAND,,NO,HTTPS://WWW.BATTLEFIELDS.ORG/LEARN/CIVIL-WAR/BATTLES/FREDERICKSBURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredericksburg1863,UNITED STATES,38.2719378,-77.4711988,372,FREDERICKSBURG,1863,"['American', 'Virginia', 'Fredericksburg', 'Salem', 'Chancellorsville']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,3,LAND,,NO,HTTPS://ENCYCLOPEDIAVIRGINIA.ORG/ENTRIES/FREDERICKSBURG-SECOND-BATTLE-OF/,1,,1863,UNITED STATES,USA,HONDURAS,HND,"ANNEXATION
(UNILATERAL)",.,5.00,,,,,,,,,,,,,,,,,,,,,,,,,
Fredericktown1861,UNITED STATES,37.5688233,-90.3309129,372,FREDERICKTOWN,1861,"['American', 'Missouri', 'Mississippi', 'Fredericktown', 'Greenville']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredrikshald1718,NORWAY,59.119082,11.3956589,372,FREDRIKSHALD,1718,['Poltava'],2ND GREAT NORTHERN WAR,DENMARK,SWEDEN,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredrikshamn1789,FINLAND,60.5693374,27.1878317,373,FREDRIKSHAMN,1789,"['Hogland', 'Sweden', 'Russian', 'Hamina', 'St Petersburg', 'Swedish']",2ND RUSSO-SWEDISH WAR,RUSSIA,SWEDEN,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fredrikshamn1790,FINLAND,60.5693374,27.1878317,373,FREDRIKSHAMN,1790,"['Swedish', 'Sweden', 'Hamina', 'Russian', 'Russians', 'Swedish']",2ND RUSSO-SWEDISH WAR,SWEDEN,RUSSIA,,,,SEA,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freeman's Farm1776,UNITED STATES,8.158184,-178.0169483,"CLODFELTER, P126",FREEMAN'S FARM,1776,,WAR OF THE AMERICAN REVOLUTION,UNITED STATES,UNITED KINGDOM,,,1,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freiberg, Saxony1762",GERMANY,50.9128283,13.341727,373,"FREIBERG, SAXONY",1762,"['Freiberg', 'Prussia', 'Saxon-Austrian', 'Freiberg', 'Dresden', 'Prussian']",SEVEN YEARS WAR,PRUSSIA,"SAXONY, AUSTRIA",,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freiburg, Wurttemberg1644",GERMANY,47.9990077,7.8421043,373,"FREIBURG, WURTTEMBERG",1644,['French'],THIRTY YEARS WAR,FRANCE,BAVARIA,,,2,LAND,,NO,"THE FIELD AND THE FORGE: POPULATION, PRODUCTION AND POWER IN THE PRE INDUSTRIAL WEST, JOHN LANDES, OXFORD 2003, P 386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Freiburg, Wurttemberg1713",GERMANY,47.9990077,7.8421043,373,"FREIBURG, WURTTEMBERG",1713,"['Austria', 'France']",WAR OF THE SPANISH SUCCESSION,FRANCE,HABSBURG EMPIRE,,,3,LAND,,NO,"THE FIELD AND THE FORGE, LANDERS, P400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frenchmans Butte1885,CANADA,53.5930781,-109.6441318,373,FRENCHMANS BUTTE,1885,"['Canadian', 'Saskatchewan', 'Lloydminster']",RIEL REBELLION,CANADIAN REBELS,UNITED KINGDOM,,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frenchtown1813,UNITED STATES,41.9188342,-83.4228614,373,FRENCHTOWN,1813,"['Detroit', 'American', 'Michigan', 'British', 'Indians']",WAR OF 1812,UNITED KINGDOM,UNITED STATES,,,1,LAND,,BATTLE FOLLOWED BY MASSACRE,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresnay1420,FRANCE,48.282232,0.019434,373,FRESNAY,1420,['Salisbury'],HUNDRED YEARS WAR,ENGLAND,"FRANCE, SCOTLAND",,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freteval1194,FRANCE,47.889458,1.208877,374,FRETEVAL,1194,"['Crusades', 'England', 'France']",FRENCH WAR OF RICHARD I,ENGLAND,FRANCE,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freyers Farm1904,NAMIBIA,-25.9989259,17.7710234,374,FREYERS FARM,1904,"['German', 'German', 'German']",GERMAN COLONIAL WARS IN AFRICA,HERERO REBELS,GERMANY,,,1,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frezenberg1915,BELGIUM,50.86858,2.95542,374,FREZENBERG,1915,"['British', 'Ypres', 'British', 'Germans']",WORLD WAR I,UNITED KINGDOM,GERMANY,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fribourg1340,SWITZERLAND,46.8064773,7.1619719,374,FRIBOURG,1340,"['Burgundian-Swiss', 'Laupen', 'Bern', 'Swiss', 'Fribourg', 'Austrian', 'Bernese']",BURGUNDIAN SWISS WAR,BERN,"FRIBOURG, AUSTRIA, BURGUNDY",,,,LAND,,BATTLE FOLLOWED BY MASSACRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Friedberg, Bavaria1796",GERMANY,48.3643583,10.9369933,374,"FRIEDBERG, BAVARIA",1796,"['French', 'Austria', 'France', 'Austrian', 'Augsburg', 'French', 'French', 'Moreau']",FRENCH REVOLUTIONARY WARS (1ST COALITION),FRANCE,HABSBURG EMPIRE,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Friedberg, Hesse1796",GERMANY,50.3271099,8.6588562,374,"FRIEDBERG, HESSE",1796,"['Hesse', 'French', 'French', 'Frankfurt', 'Austrian', 'Austrian', 'Frankfurt']",FRENCH REVOLUTIONARY WARS (1ST COALITION),FRANCE,HABSBURG EMPIRE,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
