"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version"
337,"750","SOMALIA","GOVERNMENT OF SOMALIA","95","GOVERNMENT OF BURUNDI, GOVERNMENT OF ETHIOPIA, GOVERNMENT OF NIGERIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF ZAMBIA, GOVERNMENT OF KENYA, GOVERNMENT OF GHANA, GOVERNMENT OF SIERRA LEONE, GOVERNMENT OF DJIBOUTI, GOVERNMENT OF UGANDA","AL-SHABAAB","717","",2,"",2021,2119,2110,2645,4,"ETHIOPIA, SOMALIA","520","2, 475, 516, 501, 530, 452, 522, 551, 500, 451","","","520","530, 520","4",24.1
337,"750","SOMALIA","GOVERNMENT OF SOMALIA","95","GOVERNMENT OF BURUNDI, GOVERNMENT OF ETHIOPIA, GOVERNMENT OF NIGERIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF ZAMBIA, GOVERNMENT OF KENYA, GOVERNMENT OF GHANA, GOVERNMENT OF SIERRA LEONE, GOVERNMENT OF DJIBOUTI, GOVERNMENT OF UGANDA","AL-SHABAAB","717","",2,"",2022,3034,3006,4233,4,"ETHIOPIA, SOMALIA","520","2, 475, 516, 501, 530, 452, 522, 551, 500, 451","","","520","530, 520","4",24.1
337,"750","SOMALIA","GOVERNMENT OF SOMALIA","95","GOVERNMENT OF BURUNDI, GOVERNMENT OF ETHIOPIA, GOVERNMENT OF NIGERIA, GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF ZAMBIA, GOVERNMENT OF KENYA, GOVERNMENT OF GHANA, GOVERNMENT OF SIERRA LEONE, GOVERNMENT OF DJIBOUTI, GOVERNMENT OF UGANDA","AL-SHABAAB","717","",2,"",2023,3859,3846,4851,4,"ETHIOPIA, KENYA, SOMALIA","520","2, 475, 516, 501, 530, 452, 522, 551, 500, 451","","","520","530, 501, 520","4",24.1
338,"754","IRAN","GOVERNMENT OF IRAN","114","","PJAK","309","",2,"",2018,28,27,37,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"12556","IRAN","GOVERNMENT OF IRAN","114","","JAISH AL-ADL","4364","",2,"",2019,31,31,46,3,"IRAN","630","","","","630","630","2",24.1
338,"754","IRAN","GOVERNMENT OF IRAN","114","","PJAK","309","",2,"",2020,35,27,44,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"754","IRAN","GOVERNMENT OF IRAN","114","","PJAK","309","",2,"",2021,30,18,30,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"753","IRAN","GOVERNMENT OF IRAN","114","","MEK","308","",2,"",1991,45,45,45,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"12556","IRAN","GOVERNMENT OF IRAN","114","","JAISH AL-ADL","4364","",2,"",2023,34,34,34,3,"IRAN","630","","","","630","630","2",24.1
338,"753","IRAN","GOVERNMENT OF IRAN","114","","MEK","308","",2,"",1993,76,76,152,3,"IRAN, PAKISTAN, IRAQ, ITALY","630","","","","630","630, 325, 770, 645","2",24.1
338,"753","IRAN","GOVERNMENT OF IRAN","114","","MEK","308","",2,"",1997,38,38,42,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"753","IRAN","GOVERNMENT OF IRAN","114","","MEK","308","",2,"",1999,28,28,35,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"753","IRAN","GOVERNMENT OF IRAN","114","","MEK","308","",2,"",2000,40,40,77,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"753","IRAN","GOVERNMENT OF IRAN","114","","MEK","308","",2,"",2001,119,119,149,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"754","IRAN","GOVERNMENT OF IRAN","114","","PJAK","309","",2,"",2005,28,28,37,3,"IRAN","630","","","","630","630","2",24.1
338,"755, 754","IRAN","GOVERNMENT OF IRAN","114","","JONDULLAH, PJAK","309, 310","",2,"",2006,57,52,123,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"755, 754","IRAN","GOVERNMENT OF IRAN","114","","JONDULLAH, PJAK","309, 310","",2,"",2007,86,61,200,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
338,"755, 754","IRAN","GOVERNMENT OF IRAN","114","","JONDULLAH, PJAK","309, 310","",2,"",2008,121,121,265,3,"IRAN, PAKISTAN, IRAQ","630","","","","630","630, 770, 645","2",24.1
338,"755, 754","IRAN","GOVERNMENT OF IRAN","114","","JONDULLAH, PJAK","309, 310","",2,"",2009,133,121,148,3,"IRAN","630","","","","630","630","2",24.1
338,"755","IRAN","GOVERNMENT OF IRAN","114","","JONDULLAH","310","",2,"",2010,74,74,74,3,"IRAN","630","","","","630","630","2",24.1
338,"754","IRAN","GOVERNMENT OF IRAN","114","","PJAK","309","",2,"",2011,242,235,246,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
341,"759","LIBERIA","GOVERNMENT OF LIBERIA","79","","NPFL","507","",2,"",1989,27,27,27,3,"LIBERIA","450","","","","450","450","4",24.1
341,"760, 759","LIBERIA","GOVERNMENT OF LIBERIA","79","","NPFL, INPFL","507, 508","",2,"",1990,347,347,431,3,"IVORY COAST, LIBERIA","450","","","","450","450, 437","4",24.1
341,"761","LIBERIA","GOVERNMENT OF LIBERIA","79","","LURD","509","",2,"",2000,57,57,57,3,"LIBERIA","450","","","","450","450","4",24.1
341,"761","LIBERIA","GOVERNMENT OF LIBERIA","79","","LURD","509","",2,"",2001,341,341,341,3,"LIBERIA","450","","","","450","450","4",24.1
341,"761","LIBERIA","GOVERNMENT OF LIBERIA","79","","LURD","509","",2,"",2002,492,391,517,3,"LIBERIA","450","","","","450","450","4",24.1
341,"761, 762","LIBERIA","GOVERNMENT OF LIBERIA","79","","LURD, MODEL","510, 509","",2,"",2003,1787,1787,1887,3,"LIBERIA","450","","","","450","450","4",24.1
342,"763","SPAIN","GOVERNMENT OF SPAIN","35","","ETA","313","",1,"BASQUE",1991,45,45,45,3,"SPAIN","230","","","","230","230","1",24.1
343,"10882","TUNISIA","GOVERNMENT OF TUNISIA","110","","AQIM","539","",2,"",2013,29,29,30,3,"TUNISIA","616","","","","616","616","4",24.1
343,"10882","TUNISIA","GOVERNMENT OF TUNISIA","110","","AQIM","539","",2,"",2014,50,50,60,3,"TUNISIA","616","","","","616","616","4",24.1
343,"10882, 14744","TUNISIA","GOVERNMENT OF TUNISIA","110","","AQIM, JAK-T","6359, 539","",2,"",2015,57,59,61,3,"TUNISIA","616","","","","616","616","4",24.1
347,"769","INDIA","GOVERNMENT OF INDIA","141","","UNLF","315","",1,"MANIPUR",1993,25,25,25,3,"INDIA","750","","","","750","750","3",24.1
347,"769","INDIA","GOVERNMENT OF INDIA","141","","UNLF","315","",1,"MANIPUR",1994,25,25,25,3,"INDIA","750","","","","750","750","3",24.1
347,"768","INDIA","GOVERNMENT OF INDIA","141","","PLA","314","",1,"MANIPUR",1995,25,25,25,3,"INDIA","750","","","","750","750","3",24.1
347,"768","INDIA","GOVERNMENT OF INDIA","141","","PLA","314","",1,"MANIPUR",1996,28,28,28,3,"INDIA","750","","","","750","750","3",24.1
347,"768","INDIA","GOVERNMENT OF INDIA","141","","PLA","314","",1,"MANIPUR",1998,25,25,25,3,"INDIA","750","","","","750","750","3",24.1
347,"769","INDIA","GOVERNMENT OF INDIA","141","","UNLF","315","",1,"MANIPUR",1999,31,31,31,3,"INDIA","750","","","","750","750","3",24.1
347,"769, 768","INDIA","GOVERNMENT OF INDIA","141","","UNLF, PLA","314, 315","",1,"MANIPUR",2000,60,60,64,3,"INDIA","750","","","","750","750","3",24.1
347,"769","INDIA","GOVERNMENT OF INDIA","141","","UNLF","315","",1,"MANIPUR",2003,27,27,27,3,"INDIA","750","","","","750","750","3",24.1
347,"769, 768","INDIA","GOVERNMENT OF INDIA","141","","UNLF, PLA","314, 315","",1,"MANIPUR",2004,60,60,60,3,"INDIA","750","","","","750","750","3",24.1
347,"769","INDIA","GOVERNMENT OF INDIA","141","","UNLF","315","",1,"MANIPUR",2005,47,47,53,3,"INDIA","750","","","","750","750","3",24.1
347,"769, 768","INDIA","GOVERNMENT OF INDIA","141","","UNLF, PLA","314, 315","",1,"MANIPUR",2006,73,69,75,3,"INDIA","750","","","","750","750","3",24.1
347,"769","INDIA","GOVERNMENT OF INDIA","141","","UNLF","315","",1,"MANIPUR",2007,45,45,73,3,"INDIA","750","","","","750","750","3",24.1
347,"771, 770","INDIA","GOVERNMENT OF INDIA","141","","PREPAK, KCP","318, 317","",1,"MANIPUR",2008,99,99,100,3,"INDIA","750","","","","750","750","3",24.1
347,"769, 770, 771","INDIA","GOVERNMENT OF INDIA","141","","UNLF, PREPAK, KCP","318, 315, 317","",1,"MANIPUR",2009,96,59,114,3,"INDIA","750","","","","750","750","3",24.1
351,"775","INDIA","GOVERNMENT OF INDIA","141","","SIKH INSURGENTS","319","",1,"PUNJAB/KHALISTAN",1989,905,905,928,3,"INDIA","750","","","","750","750","3",24.1
351,"775","INDIA","GOVERNMENT OF INDIA","141","","SIKH INSURGENTS","319","",1,"PUNJAB/KHALISTAN",1990,1839,1839,1882,3,"INDIA","750","","","","750","750","3",24.1
351,"775","INDIA","GOVERNMENT OF INDIA","141","","SIKH INSURGENTS","319","",1,"PUNJAB/KHALISTAN",1991,2673,2673,2739,3,"INDIA","750","","","","750","750","3",24.1
351,"775","INDIA","GOVERNMENT OF INDIA","141","","SIKH INSURGENTS","319","",1,"PUNJAB/KHALISTAN",1992,2390,2390,2444,3,"INDIA","750","","","","750","750","3",24.1
351,"775","INDIA","GOVERNMENT OF INDIA","141","","SIKH INSURGENTS","319","",1,"PUNJAB/KHALISTAN",1993,358,358,360,3,"INDIA","750","","","","750","750","3",24.1
352,"778, 776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","EPRLF, LTTE","322, 320","",1,"EELAM",1989,145,145,145,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1990,3561,3561,4600,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1991,6432,6432,6787,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1992,4091,4091,4247,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1993,2075,2075,2347,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1994,657,657,746,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1995,4755,4748,5062,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1996,3868,3868,4254,3,"SRI LANKA, FRANCE","780","","","","780","220, 780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1997,2880,2880,3959,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1998,3762,3763,4420,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",1999,1882,1882,2616,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2000,2525,2525,4155,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2001,1144,1144,1145,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2003,29,17,46,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2005,88,88,90,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2006,1970,1970,2845,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2007,2494,2391,3070,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2008,8262,8262,9917,3,"SRI LANKA","780","","","","780","780","3",24.1
352,"776","SRI LANKA","GOVERNMENT OF SRI LANKA","145","","LTTE","320","",1,"EELAM",2009,10165,10136,13702,3,"SRI LANKA","780","","","","780","780","3",24.1
353,"12422","CAMEROON","GOVERNMENT OF CAMEROON","83","","JAS","1051","",2,"",2016,32,32,32,3,"CAMEROON","471","","","","471","471","4",24.1
353,"12422","CAMEROON","GOVERNMENT OF CAMEROON","83","","JAS","1051","",2,"",2017,63,63,63,3,"CAMEROON","471","","","","471","471","4",24.1
353,"12422","CAMEROON","GOVERNMENT OF CAMEROON","83","","JAS","1051","",2,"",2020,28,28,34,3,"CAMEROON","471","","","","471","471","4",24.1
353,"12422","CAMEROON","GOVERNMENT OF CAMEROON","83","","JAS","1051","",2,"",2022,31,26,43,3,"CAMEROON","471","","","","471","471","4",24.1
353,"12422","CAMEROON","GOVERNMENT OF CAMEROON","83","","JAS","1051","",2,"",2023,113,108,138,3,"CAMEROON","471","","","","471","471","4",24.1
353,"12422","CAMEROON","GOVERNMENT OF CAMEROON","83","GOVERNMENT OF CHAD","JAS","1051","",2,"",2015,712,712,712,4,"CAMEROON","471","483","","","471","471","4",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1989,442,442,442,3,"TURKEY","640","","","","640","640","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1990,526,514,525,3,"TURKEY","640","","","","640","640","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1991,353,353,358,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1992,1637,1637,1717,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1993,2302,2302,3509,3,"TURKEY","640","","","","640","640","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1994,4134,4134,4237,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1995,3721,3714,4418,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1996,3946,3946,4039,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1997,4663,4662,5887,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1998,2073,2073,2161,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",1999,1400,1400,1477,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2000,176,176,180,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2001,132,132,147,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2002,54,54,73,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2003,82,82,85,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2004,195,195,333,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2005,263,258,294,3,"TURKEY","640","","","","640","640","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2006,225,225,276,3,"TURKEY","640","","","","640","640","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2007,499,499,521,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2008,588,550,974,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2009,147,142,162,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2010,355,346,413,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2011,557,556,759,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2012,853,853,866,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2013,31,31,35,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2015,907,902,1402,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2016,1061,1061,1071,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2017,707,707,722,3,"TURKEY, IRAQ, SYRIA","640","","","","640","640, 652, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2018,894,886,902,3,"IRAN, IRAQ, TURKEY","640","","","","640","630, 640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2019,542,542,623,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2020,376,373,392,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2021,468,457,568,3,"TURKEY, IRAQ, SYRIA","640","","","","640","640, 652, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2022,703,697,718,3,"TURKEY, IRAQ","640","","","","640","640, 645","2",24.1
354,"781","TURKEY","GOVERNMENT OF TURKEY","115","","PKK","323","",1,"KURDISTAN",2023,350,350,465,3,"IRAN, IRAQ, TURKEY","640","","","","640","630, 640, 645","2",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","IS","234","",1,"ISLAMIC STATE",2017,96,96,96,4,"DR CONGO (ZAIRE)","490","553, 510, 560","","","490","490","4",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","IS","234","",1,"ISLAMIC STATE",2018,378,275,389,4,"DR CONGO (ZAIRE)","490","553, 510, 560","","","490","490","4",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","IS","234","",1,"ISLAMIC STATE",2019,335,292,348,4,"DR CONGO (ZAIRE)","490","553, 560, 510","","","490","490","4",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF SOUTH AFRICA","IS","234","",1,"ISLAMIC STATE",2020,644,641,702,4,"DR CONGO (ZAIRE)","490","553, 560, 510","","","490","490","4",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF NEPAL, GOVERNMENT OF SOUTH AFRICA, GOVERNMENT OF KENYA, GOVERNMENT OF TANZANIA, GOVERNMENT OF UGANDA","IS","234","",1,"ISLAMIC STATE",2021,622,594,646,4,"DR CONGO (ZAIRE)","490","501, 510, 500, 790, 560","","","490","490","4",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF SOUTH SUDAN, GOVERNMENT OF NEPAL, GOVERNMENT OF BURUNDI, GOVERNMENT OF INDONESIA, GOVERNMENT OF SOUTH AFRICA, GOVERNMENT OF UKRAINE, GOVERNMENT OF KENYA, GOVERNMENT OF TANZANIA, GOVERNMENT OF MALAWI, GOVERNMENT OF UGANDA","IS","234","",1,"ISLAMIC STATE",2022,914,906,997,4,"DR CONGO (ZAIRE)","490","369, 516, 850, 501, 626, 560, 510, 500, 790, 553","","","490","490","4",24.1
14692,"15998","DR CONGO (ZAIRE)","GOVERNMENT OF DR CONGO (ZAIRE)","89","GOVERNMENT OF NEPAL, GOVERNMENT OF BANGLADESH, GOVERNMENT OF INDONESIA, GOVERNMENT OF SOUTH AFRICA, GOVERNMENT OF KENYA, GOVERNMENT OF TANZANIA, GOVERNMENT OF UGANDA","IS","234","",1,"ISLAMIC STATE",2023,349,340,505,4,"DR CONGO (ZAIRE)","490","501, 850, 510, 500, 790, 771, 560","","","490","490","4",24.1
358,"16955","TOGO","GOVERNMENT OF TOGO","82","","JNIM","6716","",2,"",2022,34,19,59,3,"TOGO","461","","","","461","461","4",24.1
358,"16955","TOGO","GOVERNMENT OF TOGO","82","","JNIM","6716","",2,"",2023,26,26,43,3,"TOGO","461","","","","461","461","4",24.1
360,"15175","BURKINA FASO","GOVERNMENT OF BURKINA FASO","78","GOVERNMENT OF MALI","JNIM","6716","",2,"",2018,79,70,103,4,"BURKINA FASO","439","432","","","439","439","4",24.1
360,"15175","BURKINA FASO","GOVERNMENT OF BURKINA FASO","78","GOVERNMENT OF FRANCE","JNIM","6716","",2,"",2019,271,185,404,4,"BURKINA FASO","439","220","","","439","439","4",24.1
360,"15175","BURKINA FASO","GOVERNMENT OF BURKINA FASO","78","GOVERNMENT OF FRANCE","JNIM","6716","",2,"",2020,352,183,359,4,"BURKINA FASO","439","220","","","439","439","4",24.1
360,"15175","BURKINA FASO","GOVERNMENT OF BURKINA FASO","78","GOVERNMENT OF NIGER, GOVERNMENT OF CHAD, GOVERNMENT OF TOGO, GOVERNMENT OF FRANCE, GOVERNMENT OF IVORY COAST, GOVERNMENT OF GHANA","JNIM","6716","",2,"",2021,821,706,924,4,"BURKINA FASO","439","436, 483, 437, 452, 461, 220","","","439","439","4",24.1
360,"15175","BURKINA FASO","GOVERNMENT OF BURKINA FASO","78","GOVERNMENT OF NIGER, GOVERNMENT OF FRANCE, GOVERNMENT OF TOGO","JNIM","6716","",2,"",2022,1601,1508,1832,4,"BURKINA FASO","439","436, 461, 220","","","439","439","4",24.1
360,"15175","BURKINA FASO","GOVERNMENT OF BURKINA FASO","78","GOVERNMENT OF NIGER, GOVERNMENT OF MALI","JNIM","6716","",2,"",2023,3788,3771,4786,4,"BURKINA FASO","439","436, 432","","","439","439","4",24.1
15438,"16938","UGANDA","GOVERNMENT OF UGANDA","90","","IS","234","",1,"ISLAMIC STATE",2022,25,25,28,3,"UGANDA","500","","","","500","500","4",24.1
13674,"14718","BANGLADESH","GOVERNMENT OF BANGLADESH","143","","IS","234","",1,"ISLAMIC STATE",2016,41,41,41,3,"BANGLADESH","771","","","","771","771","3",24.1
13674,"14718","BANGLADESH","GOVERNMENT OF BANGLADESH","143","","IS","234","",1,"ISLAMIC STATE",2017,47,47,48,3,"BANGLADESH","771","","","","771","771","3",24.1
13675,"14244","LEBANON","GOVERNMENT OF LEBANON","119","","IS","234","",1,"ISLAMIC STATE",2017,70,69,96,3,"LEBANON","660","","","","660","660","2",24.1
13675,"14244","LEBANON","GOVERNMENT OF LEBANON","119","","IS","234","",1,"ISLAMIC STATE",2014,126,126,126,3,"LEBANON","660","","","","660","660","2",24.1
13675,"14244","LEBANON","GOVERNMENT OF LEBANON","119","","IS","234","",1,"ISLAMIC STATE",2015,76,42,135,3,"LEBANON","660","","","","660","660","2",24.1
362,"789","COMOROS","GOVERNMENT OF COMOROS","107","","PRESIDENTIAL GUARD","518","",2,"",1989,29,29,30,3,"COMOROS","581","","","","581","581","4",24.1
363,"791","ETHIOPIA","GOVERNMENT OF ETHIOPIA","97","","ARDUF","520","",1,"AFAR",1996,25,25,25,3,"ETHIOPIA","530","","","","530","530","4",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1990,474,452,703,3,"INDIA","750","","","","750","750","3",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1991,330,330,551,3,"INDIA","750","","","","750","750","3",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1992,265,265,337,3,"INDIA","750","","","","750","750","3",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1993,846,845,1159,3,"INDIA","750","","","","750","750","3",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1994,958,955,1148,3,"INDIA","750","","","","750","750","3",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1995,687,687,894,3,"INDIA","750","","","","750","750","3",24.1
364,"792","INDIA","GOVERNMENT OF INDIA","141","","KASHMIR INSURGENTS","325","",1,"KASHMIR",1996,489,489,1232,3,"INDIA","750","","","","750","750","3",24.1
